,g++,g++ -O1,g++ -O2,g++ -O3,g++ -Ofast,aocc,aocc -O1,aocc -O2,aocc -O3,aocc -Ofast,intel,intel -O1,intel -O2,intel -O3,intel -Ofast,rustc,rustc -1,rustc -2,rustc -3
10,0.3380989520010189,0.37558931700186804,0.41173865100427065,0.34599034300481435,0.3504315019963542,0.3839017700011027,0.32918165899900487,0.3520608840044588,0.3369603780010948,0.35536593200231437,0.741737138996541,0.7122656520004966,0.7394423160003498,0.7172696130000986,0.6907624550003675,0.29740635699999984,0.36464206500386354,0.32117289600137156,0.3323914339998737
11,0.32337060700228903,0.37098101299488917,0.3783498379998491,0.3611952389983344,0.36445613099931506,0.3850373699970078,0.343158873001812,0.3651722159993369,0.31197796700143954,0.3339663289953023,0.7437380620031036,0.7261939439995331,0.7445494330022484,0.7175205999956233,0.7150814529959462,0.32225737199769355,0.34760237299633445,0.2837059900048189,0.3248534469967126
12,0.3421116699973936,0.3222267119999742,0.33853073499631137,0.3635861720031244,0.34832204199483385,0.3710546170041198,0.3350594240037026,0.32265332200040575,0.3466045850000228,0.3322633819989278,0.9616974509990541,0.726292305997049,0.7317050990022835,0.7270750809984747,0.7245013490028214,0.3024002300007851,0.3448696249979548,0.3373697909992188,0.3153500160042313
13,0.3514710710005602,0.355551357002696,0.3723544540043804,0.36358519500208786,0.33892333999392577,0.3982162159954896,0.3330861529975664,0.3344770839976263,0.37056916099390946,0.34371284500230104,0.767839123000158,0.722359425999457,0.7205027589952806,0.7125935110016144,0.7056950999976834,0.34335692100285087,0.3437606380030047,0.32549600699712755,0.29828660000202945
14,0.3310088389989687,0.33684544100105995,0.39731463099451503,0.34960522600158583,0.33000085800449597,0.33227175900537986,0.3239904289948754,0.35634936900169123,0.36842345200420823,0.3689920649994747,0.7684124279985554,0.7338811770023312,0.7005615979942377,0.7058691439960967,0.6936255900000106,0.30020355899614515,0.31987894699705066,0.316683491000731,0.33647438600019086
15,0.3679732810051064,0.34699420599645237,0.3618931539967889,0.3773917060025269,0.35769828200136544,0.2505539929989027,0.32925216399598867,0.33006349600327667,0.3320237760053715,0.3343245329961064,0.8710403540026164,0.7570823040005052,0.6817411230003927,0.7128730839976924,0.7148492220003391,0.34307668999827,0.32728816800226923,0.3382034609967377,0.36047889300243696
16,0.33364555000298424,0.39597563500137767,0.3525867179996567,0.3504767679987708,0.32769970499794,0.2918653010056005,0.32946763800282497,0.31526226999994833,0.33431302400276763,0.32060449499840615,0.7945143790057045,0.7275886630013702,0.7421234490029747,0.7228330020006979,0.7035945129973697,0.32429205199878197,0.34518170400406234,0.3445265590053168,0.32482582800003
17,0.32891884799755644,0.3312719020032091,0.3958965849960805,0.3128149650001433,0.34421016900159884,0.37673522899422096,0.319880237999314,0.32062566399690695,0.3469320490039536,0.35612756100454135,0.8009176859995932,0.7171979420018033,0.7091857320046984,0.7018347530029132,0.6973453380051069,0.32620079099433497,0.35026006100088125,0.34383183200407075,0.3157387569954153
18,0.35283940299996175,0.34574870499636745,0.35670653299894184,0.294303178001428,0.3413277970030322,0.4003982560025179,0.3357959170025424,0.33210469700134126,0.3266586690006079,0.3454320809978526,0.8033787160020438,0.731507700002112,0.6935511010015034,0.7037032179941889,0.7288979770019068,0.35061894400132587,0.32547634900402045,0.3357339950016467,0.3264489649955067
19,0.39606547800212866,0.33321110399992904,0.35148947299603606,0.3177338659952511,0.3718853489990579,0.3501316030015005,0.3544364929985022,0.34621281800355064,0.35080062199995155,0.33736309300002176,0.7626284760044655,0.709596247994341,0.6965729479998117,0.7337356110001565,0.7668078460046672,0.3289528649984277,0.3068108579973341,0.30920437299937475,0.31335185000352794
20,0.3303520940025919,0.3467209689988522,0.3123805369978072,0.3467205010019825,0.31579660400166176,0.32101228600367904,0.34323800300626317,0.33908784900268074,0.3594634990004124,0.33432698300021,0.8230888620018959,0.6981359850033186,0.7134218520004652,0.7107305160025135,0.7360888139955932,0.30985144499572925,0.33537325199722545,0.33356784700299613,0.31795822200365365
21,0.333172585000284,0.33906850200582994,0.3490150880024885,0.3346550999995088,0.34437268399778986,0.313629176998802,0.32540711799811106,0.34496487399883335,0.33001968399912585,0.354295295997872,0.767107160994783,0.691459905996453,0.6992085710007814,0.7250918040008401,0.7404443429986713,0.3466776810018928,0.2652704430001904,0.34863755499827676,0.30560047900507925
22,0.3261812019991339,0.3314863449995755,0.34649392899882514,0.32053259699750924,0.3517782159979106,0.32076603599853115,0.3266566940001212,0.328655848003109,0.3492274360032752,0.33932079400256043,0.7524014230002649,0.6890067659987835,0.6978564460005146,0.7595571269994252,0.7438666580055724,0.3245695879959385,0.31752971400419483,0.34398188599880086,0.34698155100340955
23,0.3686233109983732,0.34320518200547667,0.3759022800004459,0.35007603200210724,0.33734130400262075,0.34348012999544153,0.31779380200168816,0.34814114699838683,0.3874746259971289,0.33884653499990236,0.7629962170030922,0.7061289080011193,0.7238155439990805,0.7154862859970308,0.7157637260024785,0.3373165250013699,0.33561418700264767,0.34715809499903116,0.26656865300174104
24,0.3293803869964904,0.3551927739972598,0.36393205199419754,0.373889643997245,0.3719393459978164,0.32457211700238986,0.3318714440028998,0.33890158899885137,0.37518018300033873,0.3383428619999904,0.7946856960043078,0.7367883650003932,0.7336695949998102,0.7370281190014794,0.7396450090018334,0.36578126800304744,0.3121259640029166,0.328644961999089,0.2753055339999264
25,0.3640084580038092,0.3602183210023213,0.3346617269999115,0.3434657600009814,0.3852626149964635,0.3289094230058254,0.34489807300269604,0.3534210349971545,0.35593056899961084,0.3568947020030464,0.7446476680052001,0.7607290520027163,0.7017342489998555,0.7984273049951298,0.7196368619988789,0.32675643599941395,0.3297714049986098,0.32531004999327706,0.3239147660060553
26,0.3550779159995727,0.37102957900060574,0.31191793300240533,0.3715463379994617,0.3845264319970738,0.31355878300382756,0.32753734400466783,0.32981078299781075,0.3528005749976728,0.3407027659995947,0.8116501600015908,0.7427860620009596,0.7211701709966292,0.7584873009982402,0.7238228950009216,0.328720618999796,0.34320161899813684,0.332022593000147,0.3160210240021115
27,0.3306384960014839,0.4125968220032519,0.3504656180011807,0.32988634800130967,0.37232318300084444,0.3190131119990838,0.34539630899962503,0.33165836799889803,0.31819377000647364,0.32037519000004977,0.8531360380002297,0.743389309005579,0.7255164329981199,0.7758581759990193,0.7317954440004542,0.31229584199900273,0.3313404209984583,0.3355110720003722,0.2750591110016103
28,0.3446173929987708,0.3409266340022441,0.3615024489990901,0.3488905909980531,0.3800568270016811,0.31205009700352093,0.332635359998676,0.3230012690037256,0.3479627630003961,0.31928736199915875,0.8612155840019113,0.7313040150038432,0.7335731439961819,0.7607983109992347,0.7159721620046184,0.32450572199741146,0.34785012700012885,0.32484765400295146,0.3589048349967925
29,0.3635290210004314,0.3249021029987489,0.367460970999673,0.3393340350012295,0.396104079001816,0.2931898199967691,0.31307578399719205,0.3320753430016339,0.34310061099677114,0.35887503000412835,0.7689188169970294,0.7335669949970907,0.7874255049973726,0.7393000119991484,0.7060063009994337,0.34587525200186064,0.33225664400379173,0.3032429890008643,0.3307608219984104
30,0.38869928699568845,0.34074010900076246,0.3575643959993613,0.3773388560002786,0.3879467500009923,0.3904346689960221,0.31925407800008543,0.34726267200312577,0.3472204170029727,0.32534039500023937,0.7415283770023962,0.7165099699996063,0.7394164740035194,0.7300022999988869,0.6991413520008791,0.30844957799854456,0.3010807150058099,0.29263254899706226,0.3200087959994562
31,0.4017566030015587,0.3416310960019473,0.32314317599957576,0.37971338799980003,0.3479826979964855,0.373985095997341,0.31085520200576866,0.3467059809991042,0.3726951509961509,0.31437443799950415,0.8780595809948863,0.6997828959938488,0.7248392499968759,0.7438133399991784,0.7098473930018372,0.3111473900062265,0.2961420059946249,0.29719716000545304,0.34252445099991746
32,0.3796789109983365,0.36126834400056396,0.30682361400249647,0.3871578230027808,0.35241643500194186,0.3650496359987301,0.31862531200022204,0.3610061549989041,0.3591855269987718,0.34229980900272494,0.7789299029973336,0.6956092159962282,0.7380052500011516,0.7495960209998884,0.7385809059996973,0.3204489509953419,0.3087816510014818,0.2948803039980703,0.3195681090001017
33,0.36424594299751334,0.36516281100193737,0.3502535209991038,0.3906776340008946,0.35471610599779524,0.3184871199991903,0.328078626000206,0.35023800199996913,0.3396104790008394,0.33701430600194726,0.7885840150047443,0.7025025179973454,0.7349306200048886,0.7312868669978343,0.7144861420019879,0.3472129850051715,0.3368843429998378,0.3246956099974341,0.3324710890010465
34,0.38300046299991664,0.34687246400426375,0.33464854700287106,0.3964767350043985,0.33419354500074405,0.32686154400289524,0.3275874820028548,0.31845130500005325,0.3845309839962283,0.34273982900049305,0.7826122690021293,0.7040040399951977,0.7236959549991298,0.7019005280017154,0.7099281290065846,0.3149185340007534,0.3140058990029502,0.32200171599833993,0.32226208000065526
35,0.3802764330030186,0.3415830750018358,0.3514369879994774,0.3789306359976763,0.3228845889971126,0.3464739750052104,0.33217437400162453,0.31421909100026824,0.36540554000384873,0.3497520960008842,0.7735645490029128,0.7139275450026616,0.7072279770000023,0.7206956369991531,0.6918275699936203,0.3184602979963529,0.3160331699982635,0.31470771900058025,0.31247157599864295
36,0.40530388899787795,0.3472923980007181,0.3779332709964365,0.36171708500478417,0.33882038300362183,0.34162551799818175,0.3170631289976882,0.31507795400102623,0.3586332740014768,0.3079923749974114,0.73776822599757,0.6965038970010937,0.7030218970030546,0.8283962799978326,0.7034102609977708,0.33546209799533244,0.3070160549978027,0.3099049040029058,0.3207276780012762
37,0.38367721699614776,0.3532869459959329,0.3615205789974425,0.37447503300063545,0.40494821799802594,0.35117099399940344,0.33457153900235426,0.341765723998833,0.3261933640023926,0.4087390790009522,0.7446686550028971,0.7029615550054586,0.6873126790014794,0.787615856002958,0.7020762090032804,0.31784557300125016,0.2946341919960105,0.3191583610023372,0.32555059799778974
38,0.37486456100305077,0.37654487200052245,0.35660733000258915,0.361293713998748,0.43402526999852853,0.3428532250036369,0.3236322779994225,0.3706201320019318,0.3205058690000442,0.31075869200140005,0.7527230609994149,0.7136259690014413,0.7211110880016349,0.7414930239974638,0.6954596489958931,0.3115530419963761,0.3149835799995344,0.3116252399995574,0.3015514289945713
39,0.3935146279982291,0.35106218900182284,0.3644025980029255,0.34537556200666586,0.3606388650005101,0.37808617999689886,0.4189439109977684,0.3363294099981431,0.3326846639974974,0.4458810549986083,0.7312243409978691,0.6994906489999266,0.7032501089997822,0.7273008229967672,0.685850642999867,0.32436766599857947,0.2948210190006648,0.3578882660003728,0.3066713299995172
40,0.3957320059998892,0.3920406780016492,0.34999515100207645,0.34401690999948187,0.3577261850005016,0.3842015240006731,0.32330732099944726,0.325491786999919,0.3346433140031877,0.3550589520018548,0.718586785995285,0.7086279350041877,0.7427502970022033,0.733223077004368,0.6870790239991038,0.30368795600224985,0.32501335599954473,0.3469712410005741,0.24205433099996299
41,0.39743216799979564,0.3829749409997021,0.33728394100035075,0.3455114960015635,0.33833129800041206,0.3842360220005503,0.33620604799943976,0.3335914769995725,0.33302394700149307,0.3278095689965994,0.7021357729972806,0.7045093179985997,0.7016848029961693,0.7145753200020408,0.7126450920040952,0.32146197099791607,0.30046386799949687,0.32491750399640296,0.3141622559996904
42,0.3844727879986749,0.38974608299758984,0.3377715549941058,0.34493664000183344,0.34088173199415905,0.3626827739935834,0.312894849004806,0.32735364599648165,0.3574634070027969,0.31508470800326904,0.7415083480009343,0.693452627005172,0.7282275059988024,0.7215493379990221,0.6753498239995679,0.3266649170036544,0.3028446640018956,0.3601981289975811,0.3090789929992752
43,0.3646578230036539,0.3410025690027396,0.35278271000424866,0.33359207100147614,0.345806895995338,0.3539302339995629,0.33190366700000595,0.3279882459974033,0.35964881199470256,0.339440800002194,0.7284782399947289,0.7238823490042705,0.7160878969953046,0.7294195939975907,0.671299743000418,0.3455640849933843,0.30198811900481815,0.2904267269987031,0.3373736299981829
44,0.37704115400265437,0.3551493620034307,0.34945835699909367,0.3178233159997035,0.3563110409959336,0.3682486539983074,0.32650010399811435,0.34548408500268124,0.29611585100064985,0.32612498399976175,0.7295209399962914,0.6904601409987663,0.7184037650004029,0.6979446849945816,0.663561348002986,0.3057335170014994,0.32785238399810623,0.2947753059997922,0.3090952370039304
45,0.37340686400420964,0.3615967340010684,0.34380922799755353,0.3350075429989374,0.36883954299992183,0.3801466829972924,0.3152912700024899,0.34814615099458024,0.30217555799754336,0.3247024699958274,0.7139698769969982,0.704444766000961,0.7325132269979804,0.7155582570048864,0.6676967209932627,0.3196959220003919,0.3113564219966065,0.3124735609962954,0.3341370280031697
46,0.35793269499845337,0.36028132099454524,0.36832215300091775,0.36621445899800165,0.3508828630001517,0.3896949219997623,0.341801148999366,0.33623296199948527,0.35367618600139394,0.3429365420015529,0.7283874040003866,0.7174384159952751,0.6983382500038715,0.7082740510013537,0.6900955230012187,0.3358040930033894,0.3368174400020507,0.3069922150025377,0.3537512670009164
47,0.35573717600345844,0.32256426300591556,0.3928550950004137,0.4447426819970133,0.34826283799338853,0.3480457330006175,0.314842610998312,0.34514072599995416,0.3486191010015318,0.3268634240012034,0.730363780996413,0.6953258520006784,0.7216275009996025,0.6924242070017499,0.7101298039997346,0.3133580229987274,0.3317337009939365,0.32645938599307556,0.31439676500303904
48,0.4090594189983676,0.32012056399980793,0.37153957299597096,0.3407523569985642,0.3593525199976284,0.3750626769979135,0.347921653999947,0.32705174299917417,0.3894378849945497,0.3262130189978052,0.6914265559971682,0.7063888990014675,0.7159495169980801,0.685289640998235,0.7029345499977353,0.3370709410010022,0.3339842339992174,0.33286968099855585,0.3042517579960986
49,0.36966181000025244,0.3865298180026002,0.37268871100241086,0.3635398959959275,0.36035425999580184,0.360301350003283,0.3269873910030583,0.34574829600023804,0.3719705010007601,0.3310999349996564,0.7281518219970167,0.6917804379991139,0.7213309979997575,0.7189869759968133,0.710721896000905,0.3303856960046687,0.3232820589983021,0.30808040499687195,0.33518230400659377
50,0.3856453740008874,0.35175466000509914,0.3247308499994688,0.3594648819998838,0.34622765200037975,0.3718738269963069,0.33125634500174783,0.3339936359989224,0.37118992600153433,0.3228914099963731,0.7371031189977657,0.6967531199989025,0.716666164000344,0.8020102519949432,0.7050943719950737,0.3085360229961225,0.33298474000184797,0.28249557499657385,0.30933958500099834
51,0.38296402499690885,0.3171592119979323,0.3820476620021509,0.34692223599995486,0.3901683759977459,0.3581701169969165,0.36092173799988814,0.32905420099996263,0.38976036500389455,0.301260562002426,0.7329885059953085,0.6816601019963855,0.7270853750014794,0.7680883870052639,0.7039611529980903,0.3038090730042313,0.3206079169976874,0.29640685499907704,0.2984655920008663
52,0.36737715000344906,0.344587113999296,0.35671918900334276,0.3516522450008779,0.3212005469977157,0.38337859499733895,0.3268424969937769,0.34990414299682016,0.38568421699892497,0.39305533999868203,0.7643997250052053,0.7054407309988164,0.7203889200027334,0.729940015997272,0.6905046460015001,0.3323807280030451,0.3058835179981543,0.32934400899830507,0.32978243899560766
53,0.36289431100158254,0.3401757580068079,0.3339355549978791,0.3771342689942685,0.3354571669988218,0.37146347100497223,0.31414101499831304,0.34926095599803375,0.32789558099466376,0.483806841999467,0.7072276699982467,0.6904324779970921,0.7142640620004386,0.7110534439998446,0.688616170999012,0.2915022980014328,0.32755433800048195,0.3233939809942967,0.32798386400099844
54,0.37986091299535474,0.38354335100302706,0.2920599439967191,0.38533071099664085,0.3472200870019151,0.39210983399971155,0.34833352499845205,0.35747924700262956,0.3261990690007224,0.3796545529985451,0.7103157059973455,0.6891584280019742,0.7249677200015867,0.7235014399993815,0.7107599119990482,0.300003848002234,0.3449878719984554,0.28653309200308286,0.2951745340033085
55,0.37504706499748863,0.3762269090002519,0.3370426980036427,0.31712715899629984,0.36533716799749527,0.37709482300124364,0.31336963400099194,0.32319693799945526,0.3416549949979526,0.3920860409998568,0.7231798479988356,0.6962730470040697,0.6997983859982924,0.7140960129981977,0.706649241001287,0.30182411699934164,0.31539266100298846,0.2849323300033575,0.31430853900383227
56,0.35709925099945394,0.3530553439995856,0.30876897100097267,0.37682892399607226,0.34072860999731347,0.3653678780028713,0.3137914089966216,0.33446865899895784,0.3528616079929634,0.3373229569988325,0.7187764680056716,0.7009385800047312,0.7042928020018735,0.7397342359981849,0.703521035000449,0.34984597300353926,0.33119235599588137,0.3184668540052371,0.3613171639954089
57,0.33479615400574403,0.34936206799466163,0.344122606999008,0.30993134299933445,0.35559383199870354,0.36783419099811,0.333768415999657,0.3402575190048083,0.381045557995094,0.369017728997278,0.7248431760017411,0.6961881699971855,0.7304051970058936,0.7230033980013104,0.7046367780058063,0.3516597549969447,0.3154824279990862,0.29754282900103135,0.36414863800018793
58,0.33386652300396236,0.3406779259967152,0.3567499270066037,0.2865941669952008,0.390232277000905,0.3832360279993736,0.3306517940000049,0.3289812430011807,0.38836931200057734,0.3695132829961949,0.7277729990018997,0.7140039729929413,0.7205260510017979,0.7395759339997312,0.6903989280035603,0.32798407600057544,0.32526278600562364,0.31049542700202437,0.38372187400091207
59,0.3843059840000933,0.340607774000091,0.3346353519955301,0.29799359599564923,0.3442419639977743,0.3342792230032501,0.3254515060034464,0.33262928900512634,0.38323163199675037,0.3355966319941217,0.7365572130001965,0.710536641003273,0.71337463499367,0.7402720669997507,0.6875644479951006,0.3202665710050496,0.3237297870000475,0.3071634020016063,0.3358445030025905
60,0.34267785999691114,0.32118393199925777,0.35985394299495965,0.31575843499740586,0.32682309999654535,0.3157301719984389,0.3491690139999264,0.32384425700001884,0.3873294849981903,0.3433353049986181,0.7267745279968949,0.7049585720014875,0.7061262150018592,0.7757263449966558,0.7131078460006393,0.32955277300061425,0.3330883070011623,0.3248335410025902,0.30896887899871217
61,0.37516211600450333,0.33217992600111756,0.406825148005737,0.32150738799828105,0.34266144299908774,0.3353474850009661,0.3619339650031179,0.36839050200069323,0.3681753030032269,0.3350148640020052,0.7310330449981848,0.7042102199993678,0.7163068859954365,0.7330612489968189,0.6957752599992091,0.3151075589994434,0.33455526000034297,0.32409025599918095,0.3114195220041438
62,0.3802819919947069,0.3230895619999501,0.39283147799869766,0.2968579700027476,0.3283421320011257,0.3736642380026751,0.38327139699686086,0.32122414999321336,0.36469678599678446,0.3044871009988128,0.7368918720021611,0.6892022489992087,0.7116162160018575,0.7490234869983396,0.6997502529993653,0.3215280150034232,0.30354025900305714,0.31338526099716546,0.3101006770011736
63,0.37974597399443155,0.3256454779984779,0.3704818929982139,0.2778644720019656,0.30804595699737547,0.3750229150027735,0.36118849700142164,0.32167792900145287,0.390373467002064,0.3738692490005633,0.719815860997187,0.6873298829959822,0.7093620140003623,0.7228593190011452,0.7027091520067188,0.30308771900308784,0.31738380199385574,0.33404999200138263,0.3096175079990644
64,0.36878389499906916,0.3485776150046149,0.3328008710013819,0.3475857459998224,0.28914785999950254,0.3884431529950234,0.3193620839956566,0.3631418869990739,0.3625003659981303,0.35356020699691726,0.7438654430006864,0.6906411700038007,0.7150189399981173,0.7679952510006842,0.7127768280042801,0.32671990300150355,0.29286763699928997,0.3145419619977474,0.30386094900313765
65,0.36239073800243204,0.35359565199905774,0.36655858300218824,0.33861324199824594,0.30472736099909525,0.358586225003819,0.3473679290036671,0.33291509300033795,0.38754767200589413,0.33901493700250285,0.7088644479954382,0.7057957299984992,0.7160044429983827,0.7254768249986228,0.699078017998545,0.28242563499952666,0.2942435180011671,0.3132291380024981,0.3384502299959422
66,0.3621373659989331,0.3856532649951987,0.37675414999830537,0.37651614200149197,0.3419938459992409,0.3711976889971993,0.33206242499727523,0.32376927199948113,0.34362771500309464,0.33671673700155225,0.7135455410025315,0.7069845700025326,0.7051659139979165,0.7260769880012958,0.7088906639983179,0.3248522130015772,0.2994992669991916,0.33222952600044664,0.3349999240017496
67,0.37559707799664466,0.3516595170003711,0.344846359002986,0.3339411039996776,0.34729311000410235,0.3814348180021625,0.36554676599917,0.34924209999735467,0.4030571100011002,0.3315389179988415,0.7019431909939158,0.7245876230008435,0.7224093650002033,0.783635111998592,0.6805958609984373,0.30570243099646177,0.28435086800163845,0.33443785199779086,0.3318809370030067
68,0.36595263500203146,0.36746966700593475,0.3463736190024065,0.3131201670039445,0.3746893240022473,0.38428388300235383,0.3606934519993956,0.34408169599919347,0.35683410599449417,0.33444629999576136,0.728716354999051,0.7262861280032666,0.7182849189994158,0.7742438819987001,0.7058345709956484,0.3160929199948441,0.31869283100240864,0.31469666899647564,0.33006961600040086
69,0.3778997280023759,0.3552229359993362,0.36933835999661824,0.31017323300329736,0.3423027640019427,0.3629962350023561,0.3529781679972075,0.3511304290004773,0.26443357999960426,0.36431678799999645,0.7013400269934209,0.7281651899975259,0.7252859500003979,0.7297173170009046,0.6995131069998024,0.31428438700095285,0.3023252950006281,0.33909124699857784,0.3388535240010242
70,0.3757735600011074,0.3767529309989186,0.3597250810053083,0.33597079099854454,0.36978506200102856,0.3647170100011863,0.3139391210061149,0.3480459749989677,0.2702260459991521,0.32104339900251944,0.7255994009974529,0.7492003049992491,0.7085660010052379,0.705506587997661,0.6878990979967057,0.28885913099657046,0.2977005460052169,0.3171452259994112,0.3648413510018145
71,0.34273350900184596,0.394215432999772,0.355807674000971,0.30192976699618157,0.37234312299551675,0.3882688430021517,0.3274007479994907,0.3178043299994897,0.31571942000300623,0.31112152200512355,0.7215908480065991,0.7369662319979398,0.7433348519989522,0.7048911189995124,0.7030398670030991,0.2732957090047421,0.3019107180007268,0.3469637110028998,0.3717159329971764
72,0.361492627998814,0.395815149997361,0.37154377400293015,0.3270888900005957,0.3684512920008274,0.3850772899968433,0.30762402300024405,0.3402517170034116,0.32367074800276896,0.3647019510026439,0.709721929000807,0.732602850002877,0.7286268389943871,0.6891177979996428,0.6838115630016546,0.2570589349998045,0.29835773700324353,0.3309506650039111,0.3377244170042104
73,0.3881708909975714,0.38898060499923304,0.35515074700379046,0.34852913400391117,0.36321698399842717,0.37561107100191293,0.3620510809996631,0.33227629699831596,0.40790156600269256,0.3488669310027035,0.7372825220008963,0.7137038170039887,0.7116845599957742,0.6954379609960597,0.681034865003312,0.3512631399935344,0.32045539100363385,0.29481291199772386,0.3045055649999995
74,0.38360048799950164,0.4036266550028813,0.4019361899991054,0.3517943059996469,0.35087850900163176,0.38392865999776404,0.32994254500226816,0.33767679099400993,0.31441815399739426,0.3549990789979347,0.7025802779971855,0.7505627470018226,0.6944364640003187,0.7354557360013132,0.7145964220035239,0.356069410998316,0.366356992002693,0.31311374500364764,0.37631100099679315
75,0.3935727260031854,0.37657329999638023,0.3659278249979252,0.34503475300152786,0.3789008560052025,0.3888543180000852,0.3157978119998006,0.3494593290015473,0.3285720499989111,0.333564797998406,0.7302404660003958,0.7540026280039456,0.7535197420002078,0.7314955059991917,0.7125266240036581,0.3419963929991354,0.38298091500473674,0.2998931399997673,0.34713200599799166
76,0.37797776800289284,0.3767692269975669,0.3879286340015824,0.3401129920021049,0.36495198299962794,0.38396810999984154,0.32147840700054076,0.34100611400208436,0.32318367499829037,0.32709432300180197,0.7388478909997502,0.7385569260004559,0.7185087460020441,0.7407581029983703,0.7066876959943329,0.36368915099592414,0.309138955999515,0.31897322500299197,0.328556957996625
77,0.38992227500420995,0.3588940280023962,0.3932008389965631,0.3568466489959974,0.3797664529993199,0.3910537760020816,0.34636621200479567,0.35034592900046846,0.340472060997854,0.3538767680001911,0.7221193450022838,0.7366568470024504,0.7029418570018606,0.718501200004539,0.7091871520024142,0.33046022999769775,0.34749421299784444,0.2841483869997319,0.3093538999964949
78,0.3741789060004521,0.36252709299878916,0.34835789300268516,0.3685115800035419,0.36805719300173223,0.3843154019996291,0.34848817299643997,0.3481280900014099,0.40393143700202927,0.32864755999617046,0.73098704500444,0.7133900459957658,0.7241252739986521,0.7134205510010361,0.717161845001101,0.31066172000282677,0.33468916499987245,0.30392469400248956,0.28631663499982096
79,0.3658522500045365,0.32265096500486834,0.34837860600237036,0.3424735260050511,0.354905697000504,0.39187220099847764,0.36183483300555963,0.31955748699692776,0.36323944500327343,0.3413064730048063,0.7352375679984107,0.6883975570017355,0.7185057280003093,0.7102011210008641,0.690983412998321,0.3616425069994875,0.30810633500368567,0.3400789299994358,0.3023080939965439
